"area","trait","completeness"
"SCS","Plant growth rate",0.139423076923077
"SCZ","Plant growth rate",0.0244897959183673
"TAS","Plant growth rate",0.0149418926397344
"ATP","Plant growth rate",0.0143540669856459
"MAQ","Plant growth rate",0
"MRN","Plant growth rate",0.0639658848614073
"KER","Plant growth rate",0.046875
"SEY","Plant growth rate",0.0533980582524272
"REU","Plant growth rate",0.0256673511293634
"ROD","Plant growth rate",0.0890052356020942
"MCI","Plant growth rate",0.1
"GST","Plant growth rate",0.186980609418283
"LDV","Plant growth rate",0.0824175824175824
"XMS","Plant growth rate",0.0610328638497653
"SVA","Plant growth rate",0.341836734693878
"WAK","Plant growth rate",0.181818181818182
"ALD","Plant growth rate",0.0808080808080808
"CGS","Plant growth rate",0.115384615384615
"MDV","Plant growth rate",0.0817610062893082
"CKI","Plant growth rate",0.2
"GIL","Plant growth rate",0.115789473684211
"NRU","Plant growth rate",0.192982456140351
"NUE","Plant growth rate",0.045662100456621
"PHX","Plant growth rate",0.137931034482759
"SAM","Plant growth rate",0.0221987315010571
"TOK","Plant growth rate",0.114754098360656
"TON","Plant growth rate",0.0441458733205374
"TUV","Plant growth rate",0.134615384615385
"WAL","Plant growth rate",0.0553745928338762
"COO","Plant growth rate",0.0410958904109589
"LIN","Plant growth rate",0.14
"PIT","Plant growth rate",0.0847457627118644
"SCI","Plant growth rate",0.0213114754098361
"TUA","Plant growth rate",0.0939597315436242
"TUB","Plant growth rate",0.0482573726541555
"MCS","Plant growth rate",0.2
"MRS","Plant growth rate",0.16260162601626
"DSV","Plant growth rate",0.0357142857142857
"CTM","Plant growth rate",0.0254237288135593
"JNF","Plant growth rate",0.0502092050209205
"EAS","Plant growth rate",0.125
"MRQ","Plant growth rate",0.0359116022099447
"FAL","Plant growth rate",0.0382513661202186
"KZN","Plant growth rate",0.074468085106383
"STH","Plant growth rate",0.0365853658536585
"BER","Plant growth rate",0.275510204081633
"TDC","Plant growth rate",0.0408163265306122
"HMD","Plant growth rate",0
"KEG","Plant growth rate",0
"MPE","Plant growth rate",0.0416666666666667
"CRZ","Plant growth rate",0
"SGE","Plant growth rate",0.0869565217391304
"ASC","Plant growth rate",0.161290322580645
"ASP","Plant growth rate",0
"SSA","Plant growth rate",0
"HBI","Plant growth rate",0.0909090909090909
"ANT","Plant growth rate",0
"BOL","Plant height vegetative",0.103977810851035
"AGW","Plant height vegetative",0.0985442329227324
"BZL","Plant height vegetative",0.0617790594498669
"MLY","Plant height vegetative",0.117493768411511
"SUM","Plant height vegetative",0.115084700188223
"BIS","Plant height vegetative",0.11319612590799
"SOL","Plant height vegetative",0.107047279214987
"BOR","Plant height vegetative",0.0748426603163803
"MXE","Plant height vegetative",0.119349651599071
"MXS","Plant height vegetative",0.0875510057985539
"DEN","Plant height vegetative",0.657602663706992
"FIN","Plant height vegetative",0.452188695282618
"FOR","Plant height vegetative",0.843575418994413
"GRB","Plant height vegetative",0.497838377120053
"ICE","Plant height vegetative",0.525445292620865
"IRE","Plant height vegetative",0.677061677061677
"NOR","Plant height vegetative",0.58917351377477
"SWE","Plant height vegetative",0.383539537385691
"AUT","Plant height vegetative",0.649644643327191
"BGM","Plant height vegetative",0.73587786259542
"CZE","Plant height vegetative",0.58946787979046
"GER","Plant height vegetative",0.558942605382234
"HUN","Plant height vegetative",0.715806070161608
"NET","Plant height vegetative",0.685945945945946
"POL","Plant height vegetative",0.662608695652174
"SWI","Plant height vegetative",0.686513843405775
"COR","Plant height vegetative",0.737953189536485
"FRA","Plant height vegetative",0.550862205347255
"SPA","Plant height vegetative",0.460640526788387
"GRC","Plant height vegetative",0.472531621672645
"ITA","Plant height vegetative",0.608797457768858
"ROM","Plant height vegetative",0.653976311336717
"YUG","Plant height vegetative",0.581824898411526
"BLT","Plant height vegetative",0.72926267281106
"BLR","Plant height vegetative",0.857336037863421
"RUC","Plant height vegetative",0.676056338028169
"RUE","Plant height vegetative",0.57992125984252
"RUN","Plant height vegetative",0.575277337559429
"UKR","Plant height vegetative",0.633824432166974
"ALT","Plant height vegetative",0.454719877206447
"BRY","Plant height vegetative",0.456605859590934
"CTA","Plant height vegetative",0.459777632439503
"IRK","Plant height vegetative",0.485898942420682
"KRA","Plant height vegetative",0.463049579045837
"TVA","Plant height vegetative",0.418974661166765
"WSB","Plant height vegetative",0.546743464776252
"AMU","Plant height vegetative",0.465601111883252
"KAM","Plant height vegetative",0.459719789842382
"KHA","Plant height vegetative",0.429876410531972
"KUR","Plant height vegetative",0.436893203883495
"MAG","Plant height vegetative",0.3992
"PRM","Plant height vegetative",0.408316633266533
"SAK","Plant height vegetative",0.449760765550239
"NCS","Plant height vegetative",0.458720078163166
"TCS","Plant height vegetative",0.357206644043579
"TUR","Plant height vegetative",0.249220557175903
"CHC","Plant height vegetative",0.194303256001208
"CHI","Plant height vegetative",0.42140618002687
"CHM","Plant height vegetative",0.421774193548387
"CHX","Plant height vegetative",0.30648899188876
"MON","Plant height vegetative",0.348017621145374
"JAP","Plant height vegetative",0.219709817222536
"ASK","Plant height vegetative",0.460057061340941
"ALU","Plant height vegetative",0.491891891891892
"GNL","Plant height vegetative",0.617590822179732
"NWT","Plant height vegetative",0.55019305019305
"NUN","Plant height vegetative",0.577669902912621
"YUK","Plant height vegetative",0.508108108108108
"ABT","Plant height vegetative",0.549235474006116
"BRC","Plant height vegetative",0.470992694456382
"MAN","Plant height vegetative",0.631970260223048
"SAS","Plant height vegetative",0.605942142298671
"LAB","Plant height vegetative",0.644137931034483
"NBR","Plant height vegetative",0.632418069087688
"NFL","Plant height vegetative",0.604975124378109
"NSC","Plant height vegetative",0.635220125786163
"ONT","Plant height vegetative",0.581395348837209
"QUE","Plant height vegetative",0.565439672801636
"COL","Plant height vegetative",0.414218353282554
"IDA","Plant height vegetative",0.406807804068078
"MNT","Plant height vegetative",0.468428123600537
"ORE","Plant height vegetative",0.334961832061069
"WAS","Plant height vegetative",0.407932011331445
"WYO","Plant height vegetative",0.450395083406497
"ILL","Plant height vegetative",0.555071832825424
"MIN","Plant height vegetative",0.615631691648822
"NDA","Plant height vegetative",0.641207815275311
"SDA","Plant height vegetative",0.607515657620042
"WIS","Plant height vegetative",0.610614818707304
"CNT","Plant height vegetative",0.596165020337013
"INI","Plant height vegetative",0.58546365914787
"MAI","Plant height vegetative",0.610738255033557
"MAS","Plant height vegetative",0.578175895765472
"MIC","Plant height vegetative",0.603110888108379
"NWH","Plant height vegetative",0.62303664921466
"NWJ","Plant height vegetative",0.548174442190669
"NWY","Plant height vegetative",0.5421888053467
"OHI","Plant height vegetative",0.57645875251509
"PEN","Plant height vegetative",0.555913483663139
"VER","Plant height vegetative",0.606796116504854
"UTA","Plant height vegetative",0.352245862884161
"CAL","Plant height vegetative",0.224561403508772
"CHS","Plant height vegetative",0.285752377566439
"ALA","Plant height vegetative",0.379663255199736
"ARK","Plant height vegetative",0.463661453541858
"GEO","Plant height vegetative",0.374458152717573
"NCA","Plant height vegetative",0.408149171270718
"SCA","Plant height vegetative",0.401994629842731
"TEN","Plant height vegetative",0.467867376176832
"IRQ","Plant height vegetative",0.316349564656562
"BZE","Plant height vegetative",0.0929717273774705
"BZC","Plant height vegetative",0.110087988541027
"NZN","Plant height vegetative",0.240841248303935
"NZS","Plant height vegetative",0.184404636459431
"LEE","Plant height vegetative",0.210907335907336
"GUY","Plant height vegetative",0.156167775886086
"VEN","Plant height vegetative",0.0942769230769231
"NWG","Plant height vegetative",0.0479118242483317
"VIE","Plant height vegetative",0.182534126706335
"MYA","Plant height vegetative",0.177765900587921
"WHM","Plant height vegetative",0.237890405835048
"NCB","Plant height vegetative",0.240858505564388
"IND","Plant height vegetative",0.142133956386293
"PER","Plant height vegetative",0.0809465723347158
"PAN","Plant height vegetative",0.116153538584566
"ARU","Plant height vegetative",0.302816901408451
"VNA","Plant height vegetative",0.267230955259976
"CLM","Plant height vegetative",0.0764545860570872
"CUB","Plant height vegetative",0.0962671905697446
"COS","Plant height vegetative",0.109159584513692
"ELS","Plant height vegetative",0.165009940357853
"GUA","Plant height vegetative",0.119574416636441
"HON","Plant height vegetative",0.147484699208837
"NIC","Plant height vegetative",0.164822067086668
"DOM","Plant height vegetative",0.135993899339095
"HAI","Plant height vegetative",0.135149716752091
"CHH","Plant height vegetative",0.328527862489604
"LAO","Plant height vegetative",0.214857829395274
"THA","Plant height vegetative",0.138758188024726
"BZS","Plant height vegetative",0.110381231671554
"AGE","Plant height vegetative",0.137497655224161
"URU","Plant height vegetative",0.179867342957472
"CHT","Plant height vegetative",0.186132423984086
"ASS","Plant height vegetative",0.188806791385002
"EHM","Plant height vegetative",0.169311475409836
"NEP","Plant height vegetative",0.196446038474079
"PHI","Plant height vegetative",0.0919515361315448
"GAL","Plant height vegetative",0.194957983193277
"ECU","Plant height vegetative",0.0796797349530646
"BAN","Plant height vegetative",0.239856801909308
"JAW","Plant height vegetative",0.154275092936803
"LSI","Plant height vegetative",0.192408376963351
"ALG","Plant height vegetative",0.482796892341842
"TAI","Plant height vegetative",0.228218614223645
"EAI","Plant height vegetative",0.542024832855778
"IRN","Plant height vegetative",0.213994816734543
"LBS","Plant height vegetative",0.372881355932203
"PAR","Plant height vegetative",0.129911637525851
"KGZ","Plant height vegetative",0.238779174147217
"POR","Plant height vegetative",0.628003003003003
"BZN","Plant height vegetative",0.126567074543953
"ARI","Plant height vegetative",0.297754366509565
"MOL","Plant height vegetative",0.12259835315645
"PUE","Plant height vegetative",0.210482180293501
"ERI","Plant height vegetative",0.377982646420824
"ETH","Plant height vegetative",0.26951313755796
"SOM","Plant height vegetative",0.22091169907555
"SUD","Plant height vegetative",0.35218253968254
"SAU","Plant height vegetative",0.366312741312741
"YEM","Plant height vegetative",0.326244562590624
"IOW","Plant height vegetative",0.615044247787611
"KAN","Plant height vegetative",0.507780979827089
"MSO","Plant height vegetative",0.511342155009452
"NEB","Plant height vegetative",0.588559614059269
"OKL","Plant height vegetative",0.451952610794208
"NEV","Plant height vegetative",0.326494517155996
"NWM","Plant height vegetative",0.339775021632535
"TEX","Plant height vegetative",0.287394957983193
"MXC","Plant height vegetative",0.11916890080429
"MXG","Plant height vegetative",0.146045918367347
"MXN","Plant height vegetative",0.155701754385965
"AGS","Plant height vegetative",0.120343839541547
"CLC","Plant height vegetative",0.105839416058394
"CLN","Plant height vegetative",0.102739726027397
"MXI","Plant height vegetative",0.226053639846743
"CHN","Plant height vegetative",0.340514120202752
"KOR","Plant height vegetative",0.34876446668752
"NSW","Plant height vegetative",0.283361629881154
"NTA","Plant height vegetative",0.179359960307616
"QLD","Plant height vegetative",0.188589540412044
"SOA","Plant height vegetative",0.274218996528873
"VIC","Plant height vegetative",0.286919831223629
"MXT","Plant height vegetative",0.120777669164766
"CLS","Plant height vegetative",0.145863570391872
"PAK","Plant height vegetative",0.27877855887522
"CPP","Plant height vegetative",0.0893303428388337
"OFS","Plant height vegetative",0.254601226993865
"NAT","Plant height vegetative",0.266890557092059
"LES","Plant height vegetative",0.235831809872029
"TVL","Plant height vegetative",0.313603908305148
"SWZ","Plant height vegetative",0.377811666031262
"PEI","Plant height vegetative",0.710227272727273
"RHO","Plant height vegetative",0.626132930513595
"WVA","Plant height vegetative",0.559121621621622
"VRG","Plant height vegetative",0.462278675904542
"SRL","Plant height vegetative",0.171388101983003
"SUL","Plant height vegetative",0.118305011830501
"CRL","Plant height vegetative",0.130183220829315
"JAM","Plant height vegetative",0.146436706801171
"WAU","Plant height vegetative",0.111271398345836
"MDG","Plant height vegetative",0.0616959831976897
"BUL","Plant height vegetative",0.605350318471338
"AND","Plant height vegetative",0.227323008849558
"CBD","Plant height vegetative",0.210553278688525
"YAK","Plant height vegetative",0.44873417721519
"ZAI","Plant height vegetative",0.260408941625172
"TAN","Plant height vegetative",0.30450469023812
"MOZ","Plant height vegetative",0.460966542750929
"MLW","Plant height vegetative",0.472133926679381
"ZAM","Plant height vegetative",0.476830848995463
"KEN","Plant height vegetative",0.286364349599874
"ZIM","Plant height vegetative",0.469135802469136
"BOT","Plant height vegetative",0.446515397082658
"BEN","Plant height vegetative",0.320966350301984
"BKN","Plant height vegetative",0.349775784753363
"GHA","Plant height vegetative",0.25381679389313
"GUI","Plant height vegetative",0.248751248751249
"IVO","Plant height vegetative",0.227525855210819
"LBR","Plant height vegetative",0.183823529411765
"MLI","Plant height vegetative",0.353290183387271
"MTN","Plant height vegetative",0.428288822947577
"NGR","Plant height vegetative",0.410997204100652
"NGA","Plant height vegetative",0.253299811439346
"SEN","Plant height vegetative",0.328102710413695
"TOG","Plant height vegetative",0.322803553800592
"BUR","Plant height vegetative",0.379470672389127
"CMN","Plant height vegetative",0.195014870414955
"CAF","Plant height vegetative",0.27114967462039
"CON","Plant height vegetative",0.220005051780753
"GAB","Plant height vegetative",0.152583099719664
"GGI","Plant height vegetative",0.224066390041494
"DJI","Plant height vegetative",0.382842509603073
"SOC","Plant height vegetative",0.258928571428571
"UGA","Plant height vegetative",0.312605752961083
"ANG","Plant height vegetative",0.316478190630048
"EQG","Plant height vegetative",0.148355493351994
"NAM","Plant height vegetative",0.267965254014214
"UZB","Plant height vegetative",0.219465648854962
"BAH","Plant height vegetative",0.261111111111111
"CAY","Plant height vegetative",0.323104693140794
"NLA","Plant height vegetative",0.28099173553719
"TRT","Plant height vegetative",0.196498054474708
"TCI","Plant height vegetative",0.334987593052109
"WIN","Plant height vegetative",0.21347201584943
"TZK","Plant height vegetative",0.209409594095941
"NWC","Plant height vegetative",0.0478208232445521
"TKM","Plant height vegetative",0.29590687194893
