"","area","trait","completeness"
"622","WIN","Plant growth rate",0.0673600792471521
"623","TZK","Plant growth rate",0.0980166051660517
"624","NWC","Plant growth rate",0.00726392251815981
"625","TKM","Plant growth rate",0.137438978595569
"626","CNY","Plant growth rate",0.290540540540541
"627","AFG","Plant growth rate",0.102717031146455
"628","AZO","Plant growth rate",0.402214022140221
"629","CYP","Plant growth rate",0.306047648136836
"630","BLZ","Plant growth rate",0.0665011037527594
"631","FRG","Plant growth rate",0.0319127849355798
"632","SUR","Plant growth rate",0.0348837209302326
"633","KAZ","Plant growth rate",0.124433534743202
"634","RWA","Plant growth rate",0.0217649386624456
"635","CHQ","Plant growth rate",0.103825136612022
"636","CAB","Plant growth rate",0.00537056928034372
"637","COM","Plant growth rate",0.0255241567912489
"638","FIJ","Plant growth rate",0.0134502923976608
"639","MOR","Plant growth rate",0.210251542477456
"640","VAN","Plant growth rate",0.0160984848484848
"641","GAM","Plant growth rate",0.048689138576779
"642","GNB","Plant growth rate",0.0232067510548523
"643","SIE","Plant growth rate",0.0139254798645088
"644","CHA","Plant growth rate",0.0530479292694276
"645","CPV","Plant growth rate",0.0316666666666667
"646","SIC","Plant growth rate",0.323541087733227
"647","BAL","Plant growth rate",0.359809911744739
"648","SAR","Plant growth rate",0.346938775510204
"649","TUN","Plant growth rate",0.273522064945878
"650","KRI","Plant growth rate",0.307810894141829
"651","ALB","Plant growth rate",0.344395924308588
"652","TUE","Plant growth rate",0.355042966983265
"653","KRY","Plant growth rate",0.315343443354148
"654","RUS","Plant growth rate",0.304428904428904
"655","LBY","Plant growth rate",0.266120218579235
"656","PAL","Plant growth rate",0.199494036863029
"657","OMA","Plant growth rate",0.117467581998474
"658","WSA","Plant growth rate",0.21025641025641
"659","FLA","Plant growth rate",0.170301475304682
"660","KTY","Plant growth rate",0.294425917103383
"661","LOU","Plant growth rate",0.241125541125541
"662","MRY","Plant growth rate",0.3125
"663","MSI","Plant growth rate",0.255609326880774
"664","DEL","Plant growth rate",0.342348284960422
"665","WDC","Plant growth rate",0.354205607476635
"666","NFK","Plant growth rate",0.0393258426966292
"667","OGA","Plant growth rate",0.0840579710144927
"668","SWC","Plant growth rate",0.178707224334601
"669","RUW","Plant growth rate",0.38371335504886
"670","CPI","Plant growth rate",0.0909090909090909
"671","EGY","Plant growth rate",0.22140221402214
"672","SIN","Plant growth rate",0.212918660287081
"673","KUW","Plant growth rate",0.214876033057851
"674","MDR","Plant growth rate",0.408521303258145
"675","SEL","Plant growth rate",0.554347826086957
"676","CVI","Plant growth rate",0.182692307692308
"677","NNS","Plant growth rate",0.0528148578061521
"678","HAW","Plant growth rate",0.0304026294165982
"679","MAU","Plant growth rate",0.0326659641728135
"680","SCS","Plant growth rate",0.139423076923077
"681","SCZ","Plant growth rate",0.0244897959183673
"682","TAS","Plant growth rate",0.0149418926397344
"683","ATP","Plant growth rate",0.0143540669856459
"684","MAQ","Plant growth rate",0
"685","MRN","Plant growth rate",0.0639658848614073
"686","KER","Plant growth rate",0.046875
"687","SEY","Plant growth rate",0.0533980582524272
"688","REU","Plant growth rate",0.0256673511293634
"689","ROD","Plant growth rate",0.0890052356020942
"690","MCI","Plant growth rate",0.1
"691","GST","Plant growth rate",0.186980609418283
"692","LDV","Plant growth rate",0.0824175824175824
"693","XMS","Plant growth rate",0.0610328638497653
"694","SVA","Plant growth rate",0.341836734693878
"695","WAK","Plant growth rate",0.181818181818182
"696","ALD","Plant growth rate",0.0808080808080808
"697","CGS","Plant growth rate",0.115384615384615
"698","MDV","Plant growth rate",0.0817610062893082
"699","CKI","Plant growth rate",0.2
"700","GIL","Plant growth rate",0.115789473684211
"701","NRU","Plant growth rate",0.192982456140351
"702","NUE","Plant growth rate",0.045662100456621
"703","PHX","Plant growth rate",0.137931034482759
"704","SAM","Plant growth rate",0.0221987315010571
"705","TOK","Plant growth rate",0.114754098360656
"706","TON","Plant growth rate",0.0441458733205374
"707","TUV","Plant growth rate",0.134615384615385
"708","WAL","Plant growth rate",0.0553745928338762
"709","COO","Plant growth rate",0.0410958904109589
"710","LIN","Plant growth rate",0.14
"711","PIT","Plant growth rate",0.0847457627118644
"712","SCI","Plant growth rate",0.0213114754098361
"713","TUA","Plant growth rate",0.0939597315436242
"714","TUB","Plant growth rate",0.0482573726541555
"715","MCS","Plant growth rate",0.2
"716","MRS","Plant growth rate",0.16260162601626
"717","DSV","Plant growth rate",0.0357142857142857
"718","CTM","Plant growth rate",0.0254237288135593
"719","JNF","Plant growth rate",0.0502092050209205
"720","EAS","Plant growth rate",0.125
"721","MRQ","Plant growth rate",0.0359116022099447
"722","FAL","Plant growth rate",0.0382513661202186
"723","KZN","Plant growth rate",0.074468085106383
"724","STH","Plant growth rate",0.0365853658536585
"725","BER","Plant growth rate",0.275510204081633
"726","TDC","Plant growth rate",0.0408163265306122
"727","HMD","Plant growth rate",0
"728","KEG","Plant growth rate",0
"729","MPE","Plant growth rate",0.0416666666666667
"730","CRZ","Plant growth rate",0
"731","SGE","Plant growth rate",0.0869565217391304
"732","ASC","Plant growth rate",0.161290322580645
"733","ASP","Plant growth rate",0
"734","SSA","Plant growth rate",0
"735","HBI","Plant growth rate",0.0909090909090909
"736","ANT","Plant growth rate",0
"737","BOL","Plant height vegetative",0.103977810851035
"738","AGW","Plant height vegetative",0.0985442329227324
"739","BZL","Plant height vegetative",0.0617790594498669
"740","MLY","Plant height vegetative",0.117493768411511
"741","SUM","Plant height vegetative",0.115084700188223
"742","BIS","Plant height vegetative",0.11319612590799
"743","SOL","Plant height vegetative",0.107047279214987
"744","BOR","Plant height vegetative",0.0748426603163803
"745","MXE","Plant height vegetative",0.119349651599071
"746","MXS","Plant height vegetative",0.0875510057985539
"747","DEN","Plant height vegetative",0.657602663706992
"748","FIN","Plant height vegetative",0.452188695282618
"749","FOR","Plant height vegetative",0.843575418994413
"750","GRB","Plant height vegetative",0.497838377120053
"751","ICE","Plant height vegetative",0.525445292620865
"752","IRE","Plant height vegetative",0.677061677061677
"753","NOR","Plant height vegetative",0.58917351377477
"754","SWE","Plant height vegetative",0.383539537385691
"755","AUT","Plant height vegetative",0.649644643327191
"756","BGM","Plant height vegetative",0.73587786259542
"757","CZE","Plant height vegetative",0.58946787979046
"758","GER","Plant height vegetative",0.558942605382234
"759","HUN","Plant height vegetative",0.715806070161608
"760","NET","Plant height vegetative",0.685945945945946
"761","POL","Plant height vegetative",0.662608695652174
"762","SWI","Plant height vegetative",0.686513843405775
"763","COR","Plant height vegetative",0.737953189536485
"764","FRA","Plant height vegetative",0.550862205347255
"765","SPA","Plant height vegetative",0.460640526788387
"766","GRC","Plant height vegetative",0.472531621672645
"767","ITA","Plant height vegetative",0.608797457768858
"768","ROM","Plant height vegetative",0.653976311336717
"769","YUG","Plant height vegetative",0.581824898411526
"770","BLT","Plant height vegetative",0.72926267281106
"771","BLR","Plant height vegetative",0.857336037863421
"772","RUC","Plant height vegetative",0.676056338028169
"773","RUE","Plant height vegetative",0.57992125984252
"774","RUN","Plant height vegetative",0.575277337559429
"775","UKR","Plant height vegetative",0.633824432166974
"776","ALT","Plant height vegetative",0.454719877206447
"777","BRY","Plant height vegetative",0.456605859590934
"778","CTA","Plant height vegetative",0.459777632439503
"779","IRK","Plant height vegetative",0.485898942420682
"780","KRA","Plant height vegetative",0.463049579045837
"781","TVA","Plant height vegetative",0.418974661166765
"782","WSB","Plant height vegetative",0.546743464776252
"783","AMU","Plant height vegetative",0.465601111883252
"784","KAM","Plant height vegetative",0.459719789842382
"785","KHA","Plant height vegetative",0.429876410531972
"786","KUR","Plant height vegetative",0.436893203883495
"787","MAG","Plant height vegetative",0.3992
"788","PRM","Plant height vegetative",0.408316633266533
"789","SAK","Plant height vegetative",0.449760765550239
"790","NCS","Plant height vegetative",0.458720078163166
"791","TCS","Plant height vegetative",0.357206644043579
"792","TUR","Plant height vegetative",0.249220557175903
"793","CHC","Plant height vegetative",0.194303256001208
"794","CHI","Plant height vegetative",0.42140618002687
"795","CHM","Plant height vegetative",0.421774193548387
"796","CHX","Plant height vegetative",0.30648899188876
"797","MON","Plant height vegetative",0.348017621145374
"798","JAP","Plant height vegetative",0.219709817222536
"799","ASK","Plant height vegetative",0.460057061340941
"800","ALU","Plant height vegetative",0.491891891891892
"801","GNL","Plant height vegetative",0.617590822179732
"802","NWT","Plant height vegetative",0.55019305019305
"803","NUN","Plant height vegetative",0.577669902912621
"804","YUK","Plant height vegetative",0.508108108108108
"805","ABT","Plant height vegetative",0.549235474006116
"806","BRC","Plant height vegetative",0.470992694456382
"807","MAN","Plant height vegetative",0.631970260223048
"808","SAS","Plant height vegetative",0.605942142298671
"809","LAB","Plant height vegetative",0.644137931034483
"810","NBR","Plant height vegetative",0.632418069087688
"811","NFL","Plant height vegetative",0.604975124378109
"812","NSC","Plant height vegetative",0.635220125786163
"813","ONT","Plant height vegetative",0.581395348837209
"814","QUE","Plant height vegetative",0.565439672801636
"815","COL","Plant height vegetative",0.414218353282554
"816","IDA","Plant height vegetative",0.406807804068078
"817","MNT","Plant height vegetative",0.468428123600537
"818","ORE","Plant height vegetative",0.334961832061069
"819","WAS","Plant height vegetative",0.407932011331445
"820","WYO","Plant height vegetative",0.450395083406497
"821","ILL","Plant height vegetative",0.555071832825424
"822","MIN","Plant height vegetative",0.615631691648822
"823","NDA","Plant height vegetative",0.641207815275311
"824","SDA","Plant height vegetative",0.607515657620042
"825","WIS","Plant height vegetative",0.610614818707304
"826","CNT","Plant height vegetative",0.596165020337013
"827","INI","Plant height vegetative",0.58546365914787
"828","MAI","Plant height vegetative",0.610738255033557
"829","MAS","Plant height vegetative",0.578175895765472
"830","MIC","Plant height vegetative",0.603110888108379
"831","NWH","Plant height vegetative",0.62303664921466
"832","NWJ","Plant height vegetative",0.548174442190669
"833","NWY","Plant height vegetative",0.5421888053467
"834","OHI","Plant height vegetative",0.57645875251509
"835","PEN","Plant height vegetative",0.555913483663139
"836","VER","Plant height vegetative",0.606796116504854
"837","UTA","Plant height vegetative",0.352245862884161
"838","CAL","Plant height vegetative",0.224561403508772
"839","CHS","Plant height vegetative",0.285752377566439
"840","ALA","Plant height vegetative",0.379663255199736
"841","ARK","Plant height vegetative",0.463661453541858
"842","GEO","Plant height vegetative",0.374458152717573
"843","NCA","Plant height vegetative",0.408149171270718
"844","SCA","Plant height vegetative",0.401994629842731
"845","TEN","Plant height vegetative",0.467867376176832
"846","IRQ","Plant height vegetative",0.316349564656562
"847","BZE","Plant height vegetative",0.0929717273774705
"848","BZC","Plant height vegetative",0.110087988541027
"849","NZN","Plant height vegetative",0.240841248303935
"850","NZS","Plant height vegetative",0.184404636459431
"851","LEE","Plant height vegetative",0.210907335907336
"852","GUY","Plant height vegetative",0.156167775886086
"853","VEN","Plant height vegetative",0.0942769230769231
"854","NWG","Plant height vegetative",0.0479118242483317
"855","VIE","Plant height vegetative",0.182534126706335
"856","MYA","Plant height vegetative",0.177765900587921
"857","WHM","Plant height vegetative",0.237890405835048
"858","NCB","Plant height vegetative",0.240858505564388
"859","IND","Plant height vegetative",0.142133956386293
"860","PER","Plant height vegetative",0.0809465723347158
"861","PAN","Plant height vegetative",0.116153538584566
"862","ARU","Plant height vegetative",0.302816901408451
"863","VNA","Plant height vegetative",0.267230955259976
"864","CLM","Plant height vegetative",0.0764545860570872
"865","CUB","Plant height vegetative",0.0962671905697446
"866","COS","Plant height vegetative",0.109159584513692
"867","ELS","Plant height vegetative",0.165009940357853
"868","GUA","Plant height vegetative",0.119574416636441
"869","HON","Plant height vegetative",0.147484699208837
"870","NIC","Plant height vegetative",0.164822067086668
"871","DOM","Plant height vegetative",0.135993899339095
"872","HAI","Plant height vegetative",0.135149716752091
"873","CHH","Plant height vegetative",0.328527862489604
"874","LAO","Plant height vegetative",0.214857829395274
"875","THA","Plant height vegetative",0.138758188024726
"876","BZS","Plant height vegetative",0.110381231671554
"877","AGE","Plant height vegetative",0.137497655224161
"878","URU","Plant height vegetative",0.179867342957472
"879","CHT","Plant height vegetative",0.186132423984086
"880","ASS","Plant height vegetative",0.188806791385002
"881","EHM","Plant height vegetative",0.169311475409836
"882","NEP","Plant height vegetative",0.196446038474079
"883","PHI","Plant height vegetative",0.0919515361315448
"884","GAL","Plant height vegetative",0.194957983193277
"885","ECU","Plant height vegetative",0.0796797349530646
"886","BAN","Plant height vegetative",0.239856801909308
"887","JAW","Plant height vegetative",0.154275092936803
"888","LSI","Plant height vegetative",0.192408376963351
"889","ALG","Plant height vegetative",0.482796892341842
